model_name,category,entity,product_name,intended_purpose,month,service_type,source_file
大智慧生成合成算法,服务提供者,上海大智慧信息科技有限公司,大智慧(APP),应用于文本生成场景，基于用户输入的文本数据，实现文本的自动摘要、问答对话生成等功能。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
蛋挞AI图像生成算法,服务提供者,广州咪爪网络科技有限公司,蛋挞AI(网站),应用于图像生成场景，根据用户输入的文本、图像信息，生成符合用户需求的图像。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
小鱼AI文案生成算法,服务提供者,广州万之禾科技有限公司,小鱼AI写作(网站),应用于文本生成场景，基于用户选择的预设模板和输入的文本数据，生成符合用户需求的文本内容。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
右脑多模态图像视频合成算法,服务提供者,北京右脑科技有限公司,Vega AI 创作平台(网站)、Vega AI 创作平台(小程序),应用于图像、视频生成场景，根据用户输入的文本、图像、视频，生成符合用户需求的图像、视频内容，实现图像生成、图像编辑、视频风格转换等功能。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
TCL智能助手算法,服务提供者,深圳TCL新技术有限公司,TCL+(APP),应用于智能对话场景，根据用户输入的文本信息，生成符合用户需求的文本回复，提供家电产品说明和功能使用指导。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
逗逗AI伙伴攻略合成算法,服务提供者,北京心影随形科技有限公司,逗逗游戏伙伴(APP),应用于对话生成场景，根据用户输入的文本或声音指令，结合用户正在玩的游戏，生成语音回复。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
智谱多模态通用文生图算法,服务提供者,北京智谱华章科技有限公司,智谱清言(APP)、智谱清言(网站)、智谱清言(小程序),应用于图像生成场景，根据用户输入的文本，或输入的图像与文本描述，生成与用户指令相符的图像。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
网幂科技语音合成类算法,服务提供者,武汉网幂科技有限公司,视频裁剪大师(APP)、变声器软件(APP)、音频剪辑(APP)、视频剪辑工厂(APP)、视频剪辑(APP)、变声器大师(APP)、视频剪辑编辑(APP)、音频音乐剪辑(APP)、音频裁剪大师(APP)、变声器(APP),应用于语音生成场景，基于百度云、腾讯云、阿里云语音技术平台提供的语音识别、语音合成算法，根据用户输入的文字或音频文件，生成相应的音频文件。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
网幂科技图像内容生成算法,服务提供者,武汉网幂科技有限公司,AI艺术家(APP)、AI 作画画家(APP)、AI 绘画画家(APP)、AI 绘画(APP),应用于图像生成场景，基于百度文生图内容生成算法，根据用户输入的文本或图像，生成与输入文本语义一致的图像。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
超星大模型文本生成算法,服务技术支持者,北京世纪超星信息技术发展有限责任公司,--,应用于文本生成场景，服务于企业端客户，根据用户输入的文本内容，结合历史对话数据，生成符合要求的文本结果。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
超星大模型文本生成算法-1,服务提供者,北京世纪超星信息技术发展有限责任公司,超星AI网站(网站)、学习通(APP),应用于文本生成场景，根据用户输入的文本内容，结合历史对话数据，生成符合要求的文本结果。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
晓多智能客服文本生成算法,服务提供者,成都晓多科技有限公司,晓多智能客服2.0系统(网站),应用于智能客服场景，根据用户输入的文本，识别用户问题和意图，生成回复话术。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
聆心CharacterChat生成算法,服务提供者,北京聆心智能科技有限公司,AiU(APP),应用于对话生成场景，根据用户输入的文本，生成回复文本。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
觅云图像生成算法,服务提供者,苏州觅云网络科技有限公司,AI魔法头像(APP),应用于图像生成场景，根据用户输入的文字描述和引导图像，生成满足用户需求的具有特定属性或风格的图像。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
运满满智能助理生成合成算法,服务提供者,江苏满运软件科技有限公司,运满满货主(APP)、运满满司机(APP),应用于对话生成场景，根据司机用户输入的文本，基于货主预先录入的货源信息生成回复文本。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
李未可大模型算法,服务提供者,杭州李未可科技有限公司,李未可AI(APP)、李未可AI(小程序)、李未可GO(APP),应用于对话生成场景，根据用户输入的问题描述，生成相关的回答和解决方案。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
群核AI图像生成算法,服务提供者,杭州群核信息技术有限公司,酷家乐AI小程序(小程序)、酷家乐AI网站(网站),应用于图像生成场景，根据用户输入的参考图像和文本标签，生成与文本、参考图一致的图像。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
海艺AI绘画合成算法,服务技术支持者,成都海艺互娱科技有限公司,--,应用于图像生成场景，服务于企业端客户，根据用户输入的文本和图像，生成相关的图像，提供图像生成、风格转换功能。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
海艺AI图像合成算法,服务提供者,成都海艺互娱科技有限公司,海艺AI图像(网站),应用于图像生成场景，根据用户输入的文本和图像，生成相关的图像，提供图像生成、风格转换功能。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
WeShop电商商拍图片生成合成算法,服务提供者,杭州时趣信息技术有限公司,weshop(网站),应用于图像生成场景，根据用户输入的原始商品图像和生成效果需求，生成符合客户需求的商品图像。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
AIQ事事通文本生成算法,服务提供者,广州十八号信息科技有限公司,AIQ报告生成助手(网站)、AIQ报告生成助手(APP)、智能AIQ(小程序)、AIQ报告生成助手(小程序),应用于文本生成场景，根据用户输入的文本数据，生成符合用户需求的文本内容。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
创作猫文本生成合成算法,服务提供者,北京主语空间文化发展有限公司,创作猫(APP),应用于文本生成场景，根据用户输入的文本数据，生成符合用户需求的文本内容。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
乐知合成图片算法,服务提供者,南京市乐知信息技术有限公司,图趣AI(APP),应用于图像和文本生成场景，根据用户输入的文本数据，生成符合文本描述的图像内容；根据用户输入的图像数据，生成图像对应的文字描述。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
ChatbotAI生成合成算法,服务提供者,广州玛塔网络有限公司,Chatbot AI(APP)、Chatbot AI(网站),应用于文本生成场景，根据用户输入的文本数据，生成符合用户需求的文本内容。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
语鲸大模型文本生成算法,服务提供者,北京深言科技有限责任公司,DeepChat(网站),应用于文本生成场景，根据用户输入的文本数据，生成符合用户需求的文本内容。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
网易伏羲三维场景重建算法,服务技术支持者,网易（杭州）网络有限公司,--,应用于三维场景重建场景，服务于企业端客户，根据用户输入的图像或视频，生成对应的三维网格模型。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
靠谱大模型算法,服务提供者,北京靠谱前程智能科技有限公司,靠谱AI(APP)、靠谱AI(网站),应用于文本和图像生成场景，根据用户输入的文本数据，生成符合用户需求的文本或图像内容。,2024-2,generative ai,境内深度合成服务算法备案清单（2024年2月）.docx
